unix_soc, micro_sec, frame_number, optical_input, keypad_button, channel_1, channel_2, channel_3, channel_4, channel_5, channel_6, channel_7, channel_8
1659375614, 283295, 569, 0, 0, 4610587, 1980156, -367114, 7277409, 6273524, 4281581, 4214717, 4474301
1659375614, 285217, 570, 0, 0, 4609944, 1977124, -367695, 7277004, 6273208, 4281211, 4213641, 4475335
1659375614, 287217, 570, 0, 0, 4613391, 1985518, -365165, 7278138, 6273919, 4296168, 4214453, 4484793
1659375614, 289217, 570, 0, 0, 4623219, 2009456, -358104, 7281971, 6276264, 4332433, 4217341, 4506112
1659375614, 291217, 570, 0, 0, 4639886, 2049843, -346418, 7288758, 6280573, 4390033, 4222462, 4538714
1659375614, 293217, 570, 0, 0, 4649643, 2075128, -339807, 7292669, 6283337, 4422153, 4226602, 4555453
1659375614, 295217, 570, 0, 0, 4648186, 2073596, -341137, 7291860, 6283323, 4415198, 4227718, 4549703
1659375614, 297217, 570, 0, 0, 4640000, 2054649, -347241, 7288596, 6281591, 4385346, 4226108, 4531578
1659375614, 299217, 570, 0, 0, 4630150, 2029909, -354743, 7284916, 6279251, 4349736, 4222916, 4511033
1659375614, 301217, 570, 0, 0, 4618284, 1999713, -363673, 7280416, 6276271, 4307945, 4218731, 4487554
1659375614, 303217, 570, 0, 0, 4610953, 1979955, -369152, 7277474, 6274323, 4283371, 4215466, 4474708
1659375614, 305217, 570, 0, 0, 4610174, 1976644, -369856, 7277204, 6273916, 4282634, 4214292, 4475529
1659375614, 307217, 570, 0, 0, 4613567, 1984844, -367341, 7278173, 6274605, 4297339, 4215073, 4484825
1659375614, 309217, 570, 0, 0, 4623212, 2008416, -360372, 7281974, 6276898, 4333113, 4217907, 4505853
1659375614, 311217, 570, 0, 0, 4639871, 2048779, -348674, 7288714, 6281216, 4390761, 4223053, 4538502
1659375614, 313217, 570, 0, 0, 4649897, 2074586, -341844, 7292562, 6284083, 4423649, 4227292, 4555738
1659375614, 315217, 570, 0, 0, 4648602, 2073517, -343049, 7292083, 6284127, 4417381, 4228497, 4550393
1659375614, 317169, 571, 0, 0, 4640416, 2054701, -349151, 7288766, 6282368, 4387703, 4226891, 4532327
1659375614, 319169, 571, 0, 0, 4630570, 2030007, -356645, 7285201, 6280053, 4352143, 4223709, 4511779
1659375614, 321169, 571, 0, 0, 4618664, 1999768, -365625, 7280733, 6277084, 4310213, 4219515, 4488206
1659375614, 323169, 571, 0, 0, 4611136, 1979622, -371288, 7277887, 6275056, 4285073, 4216146, 4474993
1659375614, 325169, 571, 0, 0, 4610325, 1976188, -372019, 7277434, 6274674, 4284159, 4214970, 4475713
1659375614, 327169, 571, 0, 0, 4613666, 1984203, -369572, 7278326, 6275338, 4298609, 4215712, 4484864
1659375614, 329169, 571, 0, 0, 4623161, 2007437, -362726, 7281999, 6277589, 4333896, 4218491, 4505615
1659375614, 331169, 571, 0, 0, 4639731, 2047599, -351091, 7288772, 6281837, 4391341, 4223559, 4538140
1659375614, 333169, 571, 0, 0, 4649891, 2073781, -344138, 7292997, 6284689, 4424858, 4227785, 4555710
1659375614, 335169, 571, 0, 0, 4648761, 2073118, -345178, 7292456, 6284774, 4419135, 4229024, 4550624
1659375614, 337169, 571, 0, 0, 4640683, 2054562, -351166, 7289049, 6283084, 4389731, 4227500, 4532709
1659375614, 339169, 571, 0, 0, 4630851, 2029993, -358619, 7285371, 6280758, 4354277, 4224372, 4512229
1659375614, 341169, 571, 0, 0, 4618923, 1999779, -367604, 7280871, 6277733, 4312381, 4220171, 4488646
1659375614, 343169, 571, 0, 0, 4611241, 1979348, -373333, 7277992, 6275634, 4286797, 4216759, 4475139
1659375614, 345169, 571, 0, 0, 4610386, 1975667, -374148, 7277608, 6275322, 4285565, 4215611, 4475716
1659375614, 347169, 571, 0, 0, 4613661, 1983478, -371709, 7278436, 6276041, 4299739, 4216388, 4484773
1659375614, 349090, 572, 0, 0, 4623018, 2006366, -364980, 7282086, 6278234, 4334624, 4219098, 4505272
1659375614, 351090, 572, 0, 0, 4639601, 2046511, -353354, 7288859, 6282491, 4392096, 4224161, 4537845
1659375614, 353090, 572, 0, 0, 4650009, 2073173, -346260, 7293120, 6285434, 4426323, 4228474, 4555863
1659375614, 355090, 572, 0, 0, 4649036, 2072908, -347239, 7292653, 6285511, 4421155, 4229720, 4551091
1659375614, 357090, 572, 0, 0, 4641013, 2054506, -353190, 7289260, 6283798, 4391909, 4228218, 4533239
1659375614, 359090, 572, 0, 0, 4631233, 2030059, -360600, 7285572, 6281495, 4356578, 4225129, 4512803
1659375614, 361090, 572, 0, 0, 4619315, 1999867, -369564, 7281167, 6278498, 4314659, 4220963, 4489222
1659375614, 363090, 572, 0, 0, 4611536, 1979152, -375371, 7278121, 6276421, 4288626, 4217577, 4475487
1659375614, 365090, 572, 0, 0, 4610551, 1975233, -376217, 7277634, 6276018, 4287060, 4216352, 4475868
1659375614, 367090, 572, 0, 0, 4613757, 1982849, -373839, 7278579, 6276685, 4300974, 4217083, 4484775
1659375614, 369090, 572, 0, 0, 4622996, 2005433, -367159, 7282090, 6278868, 4335401, 4219833, 4505052
1659375614, 371090, 572, 0, 0, 4639524, 2045463, -355550, 7288798, 6283039, 4392764, 4224834, 4537583
1659375614, 373090, 572, 0, 0, 4650114, 2072572, -348339, 7293192, 6285982, 4427614, 4229143, 4555991
1659375614, 375090, 572, 0, 0, 4649368, 2072744, -349189, 7292884, 6286141, 4423067, 4230470, 4551585
1659375614, 377090, 572, 0, 0, 4641454, 2054544, -355060, 7289481, 6284503, 4394080, 4229041, 4533863
1659375614, 379090, 572, 0, 0, 4631686, 2030170, -362449, 7285887, 6282216, 4358818, 4225973, 4513478
1659375614, 381042, 573, 0, 0, 4619789, 2000009, -371411, 7281362, 6279231, 4316896, 4221831, 4489891
1659375614, 383042, 573, 0, 0, 4611830, 1978926, -377338, 7278272, 6277101, 4290314, 4218406, 4475828
1659375614, 385042, 573, 0, 0, 4610751, 1974759, -378252, 7277799, 6276678, 4288371, 4217139, 4476011
1659375614, 387042, 573, 0, 0, 4613839, 1982151, -375956, 7278766, 6277336, 4301964, 4217836, 4484727
1659375614, 389042, 573, 0, 0, 4622901, 2004358, -369434, 7282113, 6279474, 4335856, 4220477, 4504710
1659375614, 391042, 573, 0, 0, 4639381, 2044258, -357886, 7288975, 6283645, 4393149, 4225400, 4537238
1659375614, 393042, 573, 0, 0, 4650127, 2071769, -350559, 7293545, 6286621, 4428765, 4229728, 4556031
1659375614, 395042, 573, 0, 0, 4649561, 2072398, -351234, 7293177, 6286811, 4424891, 4231122, 4551957
1659375614, 397042, 573, 0, 0, 4641670, 2054357, -357097, 7289788, 6285164, 4396094, 4229698, 4534315
1659375614, 399042, 573, 0, 0, 4631934, 2030085, -364446, 7285964, 6282876, 4360936, 4226645, 4513938
1659375614, 401042, 573, 0, 0, 4620069, 1999994, -373386, 7281629, 6279919, 4319108, 4222547, 4490361
1659375614, 403042, 573, 0, 0, 4612026, 1978631, -379417, 7278556, 6277805, 4292142, 4219116, 4476054
1659375614, 405042, 573, 0, 0, 4610848, 1974219, -380474, 7278046, 6277300, 4289946, 4217779, 4476033
1659375614, 407042, 573, 0, 0, 4613864, 1981367, -378265, 7278967, 6277909, 4303267, 4218404, 4484556
1659375614, 409042, 573, 0, 0, 4622775, 2003229, -371825, 7282367, 6279995, 4336719, 4220983, 4504248
1659375614, 411042, 573, 0, 0, 4639206, 2043008, -360302, 7289168, 6284154, 4393873, 4225903, 4536675
1659375614, 412963, 574, 0, 0, 4650199, 2071019, -352801, 7293656, 6287220, 4430215, 4230294, 4555869
1659375614, 414963, 574, 0, 0, 4649788, 2072069, -353405, 7293521, 6287416, 4426944, 4231690, 4552108
1659375614, 416963, 574, 0, 0, 4641996, 2054249, -359152, 7290269, 6285795, 4398438, 4230326, 4534603
1659375614, 418963, 574, 0, 0, 4632278, 2030036, -366467, 7286592, 6283523, 4363384, 4227306, 4514264
1659375614, 420963, 574, 0, 0, 4620391, 1999954, -375400, 7282140, 6280539, 4321548, 4223176, 4490669
1659375614, 422963, 574, 0, 0, 4612188, 1978249, -381492, 7278879, 6278361, 4294021, 4219676, 4476014
1659375614, 424963, 574, 0, 0, 4610913, 1973568, -382574, 7278335, 6277843, 4291428, 4218293, 4475795
1659375614, 426963, 574, 0, 0, 4613866, 1980535, -380394, 7279027, 6278429, 4304467, 4218901, 4484183
1659375614, 428963, 574, 0, 0, 4622717, 2002137, -374000, 7282231, 6280568, 4337483, 4221507, 4503695
1659375614, 430963, 574, 0, 0, 4639211, 2041904, -362409, 7289063, 6284823, 4394636, 4226502, 4536244
1659375614, 432963, 574, 0, 0, 4650404, 2070411, -354737, 7293743, 6287959, 4431679, 4230953, 4555933
1659375614, 434963, 574, 0, 0, 4650171, 2071948, -355179, 7293704, 6288213, 4429039, 4232418, 4552588
1659375614, 436963, 574, 0, 0, 4642373, 2054250, -360949, 7290488, 6286552, 4400683, 4231028, 4535129
1659375614, 438963, 574, 0, 0, 4632685, 2030113, -368245, 7286680, 6284289, 4365696, 4228053, 4514824
1659375614, 440963, 574, 0, 0, 4620836, 2000097, -377163, 7282181, 6281324, 4323894, 4223954, 4491256
1659375614, 442963, 574, 0, 0, 4612505, 1978102, -383376, 7279028, 6279121, 4295901, 4220436, 4476346
1659375614, 444915, 575, 0, 0, 4611144, 1973226, -384512, 7278454, 6278605, 4293023, 4219037, 4475976
1659375614, 446915, 575, 0, 0, 4613941, 1979946, -382446, 7279225, 6279119, 4305743, 4219543, 4484161
1659375614, 448915, 575, 0, 0, 4622604, 2001202, -376175, 7282583, 6281181, 4338279, 4222069, 4503366
1659375614, 450915, 575, 0, 0, 4638926, 2040719, -364729, 7289292, 6285281, 4395173, 4226916, 4535710
1659375614, 452915, 575, 0, 0, 4650271, 2069557, -357014, 7293998, 6288388, 4432782, 4231345, 4555679
1659375614, 454915, 575, 0, 0, 4650249, 2071525, -357306, 7294018, 6288694, 4430764, 4232896, 4552653
1659375614, 456915, 575, 0, 0, 4642523, 2054028, -363016, 7290936, 6287048, 4402650, 4231563, 4535321
1659375614, 458915, 575, 0, 0, 4632824, 2029961, -370309, 7287249, 6284778, 4367735, 4228581, 4515042
1659375614, 460915, 575, 0, 0, 4621031, 2000003, -379167, 7282696, 6281858, 4325996, 4224528, 4491514
1659375614, 462915, 575, 0, 0, 4612612, 1977739, -385437, 7279315, 6279668, 4297554, 4221024, 4476339
1659375614, 464915, 575, 0, 0, 4611224, 1972706, -386582, 7278663, 6279180, 4294422, 4219651, 4475868
1659375614, 466915, 575, 0, 0, 4613970, 1979244, -384545, 7279497, 6279683, 4306883, 4220174, 4483934
1659375614, 468915, 575, 0, 0, 4622492, 2000169, -378362, 7282752, 6281688, 4338966, 4222656, 4502889
1659375614, 470915, 575, 0, 0, 4638797, 2039543, -366910, 7289563, 6285810, 4395682, 4227499, 4535169
1659375614, 472915, 575, 0, 0, 4650359, 2068858, -359001, 7294273, 6288979, 4433988, 4231991, 4555554
1659375614, 474915, 575, 0, 0, 4650530, 2071253, -359169, 7294276, 6289316, 4432564, 4233608, 4552876
1659375614, 476837, 576, 0, 0, 4642973, 2054040, -364750, 7290944, 6287763, 4404764, 4232399, 4535736
1659375614, 478837, 576, 0, 0, 4633366, 2030091, -372004, 7287312, 6285581, 4369971, 4229468, 4515536
1659375614, 480837, 576, 0, 0, 4621604, 2000213, -380856, 7282917, 6282666, 4328329, 4225396, 4492056
1659375614, 482837, 576, 0, 0, 4613004, 1977598, -387180, 7279535, 6280394, 4299413, 4221846, 4476591
1659375614, 484837, 576, 0, 0, 4611483, 1972242, -388349, 7278906, 6279838, 4295871, 4220391, 4475844
1659375614, 486837, 576, 0, 0, 4614206, 1978602, -386290, 7279696, 6280381, 4308106, 4220876, 4483780
1659375614, 488837, 576, 0, 0, 4622540, 1999141, -380219, 7282913, 6282339, 4339723, 4223279, 4502452
1659375614, 490837, 576, 0, 0, 4638774, 2038352, -368801, 7289761, 6286459, 4396307, 4228091, 4534666
1659375614, 492837, 576, 0, 0, 4650572, 2068190, -360671, 7294459, 6289747, 4435424, 4232686, 4555536
1659375614, 494837, 576, 0, 0, 4650902, 2071063, -360667, 7294456, 6290173, 4434704, 4234376, 4553248
1659375614, 496837, 576, 0, 0, 4643384, 2054012, -366222, 7291328, 6288609, 4407141, 4233151, 4536194
1659375614, 498837, 576, 0, 0, 4633797, 2030181, -373406, 7287634, 6286443, 4372478, 4230244, 4516007
1659375614, 500837, 576, 0, 0, 4622059, 2000356, -382231, 7283189, 6283560, 4330899, 4226203, 4492531
1659375614, 502837, 576, 0, 0, 4613308, 1977421, -388682, 7279683, 6281256, 4301471, 4222579, 4476737
1659375614, 504837, 576, 0, 0, 4611628, 1971785, -390032, 7279065, 6280631, 4297570, 4221006, 4475785
1659375614, 506837, 576, 0, 0, 4614271, 1977954, -388089, 7279700, 6281169, 4309540, 4221473, 4483601
1659375614, 508789, 577, 0, 0, 4622554, 1998221, -382102, 7282878, 6283136, 4340756, 4223894, 4502063
1659375614, 510789, 577, 0, 0, 4638714, 2037203, -370738, 7289616, 6287211, 4397098, 4228667, 4534156
1659375614, 512789, 577, 0, 0, 4650665, 2067383, -362505, 7294644, 6290533, 4436795, 4233263, 4555368
1659375614, 514789, 577, 0, 0, 4651238, 2070763, -362334, 7294660, 6291064, 4436765, 4235018, 4553470
1659375614, 516789, 577, 0, 0, 4643767, 2053929, -367834, 7291501, 6289519, 4409464, 4233838, 4536557
1659375614, 518789, 577, 0, 0, 4634163, 2030144, -374991, 7287843, 6287341, 4374864, 4230974, 4516419
1659375614, 520789, 577, 0, 0, 4622442, 2000389, -383780, 7283369, 6284453, 4333371, 4226959, 4492988
1659375614, 522789, 577, 0, 0, 4613599, 1977199, -390307, 7279891, 6282149, 4303514, 4223351, 4476954
1659375614, 524789, 577, 0, 0, 4611863, 1971380, -391695, 7279121, 6281531, 4299338, 4221780, 4475847
1659375614, 526789, 577, 0, 0, 4614401, 1977303, -389813, 7279896, 6281983, 4310987, 4222172, 4483469
1659375614, 528789, 577, 0, 0, 4622533, 1997286, -383869, 7282859, 6283892, 4341756, 4224562, 4501704
1659375614, 530789, 577, 0, 0, 4638680, 2036158, -372517, 7289544, 6288011, 4397938, 4229358, 4533796
1659375614, 532789, 577, 0, 0, 4650833, 2066733, -364174, 7294593, 6291366, 4438253, 4233971, 4555424
1659375614, 534789, 577, 0, 0, 4651546, 2070458, -363953, 7294798, 6291876, 4438738, 4235729, 4553845
1659375614, 536789, 577, 0, 0, 4644127, 2053811, -369437, 7291823, 6290328, 4411664, 4234569, 4537063
1659375614, 538789, 577, 0, 0, 4634549, 2030158, -376596, 7288125, 6288153, 4377144, 4231723, 4516963
1659375614, 540710, 578, 0, 0, 4622853, 2000536, -385384, 7283564, 6285260, 4335734, 4227704, 4493584
1659375614, 542710, 578, 0, 0, 4613853, 1976999, -392039, 7279951, 6282906, 4305379, 4224033, 4477251
1659375614, 544710, 578, 0, 0, 4611999, 1970888, -393454, 7279246, 6282307, 4300784, 4222441, 4475938
1659375614, 546710, 578, 0, 0, 4614447, 1976602, -391628, 7280043, 6282760, 4312139, 4222792, 4483408
1659375614, 548710, 578, 0, 0, 4622435, 1996233, -385822, 7283038, 6284652, 4342481, 4225083, 4501383
1659375614, 550710, 578, 0, 0, 4638456, 2034848, -374552, 7289708, 6288686, 4398411, 4229778, 4533278
1659375614, 552710, 578, 0, 0, 4650769, 2065858, -366102, 7294888, 6292061, 4439411, 4234418, 4555277
1659375614, 554710, 578, 0, 0, 4651691, 2070104, -365731, 7295266, 6292614, 4440635, 4236260, 4554101
1659375614, 556710, 578, 0, 0, 4644389, 2053707, -371117, 7291983, 6291100, 4413867, 4235163, 4537471
1659375614, 558710, 578, 0, 0, 4634823, 2030059, -378260, 7288199, 6288874, 4379343, 4232308, 4517331
1659375614, 560710, 578, 0, 0, 4623116, 2000418, -387076, 7283987, 6285940, 4337914, 4228241, 4493887
1659375614, 562710, 578, 0, 0, 4614014, 1976631, -393764, 7280463, 6283606, 4307152, 4224601, 4477318
1659375614, 564710, 578, 0, 0, 4612084, 1970226, -395286, 7279613, 6282976, 4302160, 4222986, 4475752
1659375614, 566710, 578, 0, 0, 4614507, 1975750, -393491, 7280245, 6283454, 4313268, 4223342, 4483074
1659375614, 568710, 578, 0, 0, 4622439, 1995163, -387665, 7283181, 6285376, 4343293, 4225681, 4500892
1659375614, 570710, 578, 0, 0, 4638394, 2033638, -376391, 7289790, 6289408, 4399068, 4230358, 4532752
1659375614, 572662, 579, 0, 0, 4650867, 2065026, -367802, 7294901, 6292816, 4440698, 4235035, 4555136
1659375614, 574662, 579, 0, 0, 4651976, 2069755, -367271, 7295332, 6293426, 4442589, 4236917, 4554343
1659375614, 576662, 579, 0, 0, 4644730, 2053587, -372619, 7292314, 6291944, 4416081, 4235827, 4537826
1659375614, 578662, 579, 0, 0, 4635201, 2030027, -379769, 7288525, 6289797, 4381691, 4233000, 4517744
1659375614, 580662, 579, 0, 0, 4623616, 2000497, -388505, 7284062, 6286958, 4340451, 4229018, 4494448
1659375614, 582662, 579, 0, 0, 4614359, 1976368, -395349, 7280469, 6284513, 4309196, 4225271, 4477557
1659375614, 584662, 579, 0, 0, 4612304, 1969744, -396990, 7279791, 6283795, 4303921, 4223549, 4475815
1659375614, 586662, 579, 0, 0, 4614666, 1975116, -395269, 7280397, 6284258, 4314831, 4223889, 4483047
1659375614, 588662, 579, 0, 0, 4622385, 1994173, -389611, 7283376, 6286076, 4344331, 4226134, 4500542
1659375614, 590662, 579, 0, 0, 4638239, 2032405, -378436, 7289908, 6290066, 4399761, 4230789, 4532208
1659375614, 592662, 579, 0, 0, 4650891, 2064219, -369711, 7295061, 6293530, 4442025, 4235509, 4554953
1659375614, 594662, 579, 0, 0, 4652164, 2069366, -369061, 7295509, 6294143, 4444524, 4237447, 4554489
1659375614, 596662, 579, 0, 0, 4645070, 2053462, -374312, 7292443, 6292762, 4418382, 4236479, 4538201
1659375614, 598662, 579, 0, 0, 4635551, 2030029, -381383, 7288629, 6290651, 4384087, 4233715, 4518172
1659375614, 600662, 579, 0, 0, 4623940, 2000601, -390099, 7284297, 6287793, 4342923, 4229733, 4494906
1659375614, 602662, 579, 0, 0, 4614536, 1976155, -397091, 7280573, 6285306, 4311176, 4225922, 4477731
1659375614, 604583, 580, 0, 0, 4612466, 1969334, -398735, 7279783, 6284644, 4305573, 4224256, 4475849
1659375614, 606583, 580, 0, 0, 4614755, 1974531, -397015, 7280468, 6285087, 4316208, 4224574, 4482949
1659375614, 608583, 580, 0, 0, 4622369, 1993291, -391447, 7283266, 6286906, 4345295, 4226789, 4500235
1659375614, 610583, 580, 0, 0, 4638133, 2031264, -380354, 7289763, 6290866, 4400428, 4231393, 4531763
1659375614, 612583, 580, 0, 0, 4650945, 2063458, -371531, 7295171, 6294359, 4443339, 4236122, 4554898
1659375614, 614583, 580, 0, 0, 4652401, 2069056, -370772, 7295653, 6295053, 4446510, 4238124, 4554796
1659375614, 616583, 580, 0, 0, 4645386, 2053399, -375945, 7292581, 6293658, 4420659, 4237191, 4538652
1659375614, 618583, 580, 0, 0, 4635843, 2029993, -383034, 7288932, 6291483, 4386392, 4234387, 4518604
1659375614, 620583, 580, 0, 0, 4624241, 2000619, -391757, 7284576, 6288602, 4345303, 4230380, 4495349
1659375614, 622583, 580, 0, 0, 4614819, 1976039, -398688, 7280769, 6286184, 4313285, 4226671, 4478032
1659375614, 624583, 580, 0, 0, 4612719, 1969082, -400291, 7279863, 6285561, 4307491, 4225028, 4476086
1659375614, 626583, 580, 0, 0, 4614933, 1974052, -398667, 7280504, 6285957, 4317891, 4225272, 4483028
1659375614, 628583, 580, 0, 0, 4622436, 1992479, -393207, 7283331, 6287733, 4346543, 4227457, 4500078
1659375614, 630583, 580, 0, 0, 4638080, 2030188, -382159, 7289947, 6291682, 4401336, 4232029, 4531421
1659375614, 632583, 580, 0, 0, 4651099, 2062789, -373195, 7295241, 6295233, 4444830, 4236797, 4554914
1659375614, 634583, 580, 0, 0, 4652808, 2068894, -372269, 7295861, 6295982, 4448684, 4238851, 4555221
1659375614, 636535, 581, 0, 0, 4645898, 2053471, -377357, 7292786, 6294613, 4423156, 4237961, 4539239
1659375614, 638535, 581, 0, 0, 4636409, 2030173, -384389, 7289061, 6292476, 4389007, 4235236, 4519244
1659375614, 640535, 581, 0, 0, 4624924, 2000989, -392984, 7284638, 6289714, 4348099, 4231366, 4496120
1659375614, 642535, 581, 0, 0, 4615346, 1976114, -400035, 7280905, 6287263, 4315620, 4227616, 4478526
1659375614, 644535, 581, 0, 0, 4612993, 1968733, -401878, 7280066, 6286479, 4309236, 4225808, 4476159
1659375614, 646535, 581, 0, 0, 4615090, 1973440, -400342, 7280760, 6286833, 4319296, 4226018, 4482918
1659375614, 648535, 581, 0, 0, 4622468, 1991585, -394952, 7283511, 6288543, 4347599, 4228149, 4499759
1659375614, 650535, 581, 0, 0, 4638056, 2029114, -383996, 7289990, 6292413, 4402196, 4232654, 4531001
1659375614, 652535, 581, 0, 0, 4651268, 2062086, -374891, 7295495, 6296024, 4446310, 4237461, 4554850
1659375614, 654535, 581, 0, 0, 4653134, 2068640, -373807, 7296199, 6296823, 4450798, 4239573, 4555484
1659375614, 656535, 581, 0, 0, 4646248, 2053390, -378907, 7293255, 6295378, 4425468, 4238642, 4539562
1659375614, 658535, 581, 0, 0, 4636830, 2030184, -385920, 7289480, 6293266, 4391388, 4235944, 4519604
1659375614, 660535, 581, 0, 0, 4625309, 2000981, -394592, 7285165, 6290386, 4350518, 4231969, 4496446
1659375614, 662535, 581, 0, 0, 4615589, 1975762, -401769, 7281238, 6287845, 4317539, 4228136, 4478530
1659375614, 664535, 581, 0, 0, 4613202, 1968149, -403635, 7280310, 6287119, 4310849, 4226321, 4476040
1659375614, 666535, 581, 0, 0, 4615272, 1972700, -402140, 7280946, 6287476, 4320688, 4226509, 4482691
1659375614, 668457, 582, 0, 0, 4622539, 1990569, -396819, 7283579, 6289200, 4348538, 4228626, 4499279
1659375614, 670457, 582, 0, 0, 4638066, 2027836, -385876, 7289924, 6293115, 4402789, 4233169, 4530401
1659375614, 672457, 582, 0, 0, 4651473, 2061219, -376636, 7295512, 6296804, 4447535, 4238042, 4554705
1659375614, 674457, 582, 0, 0, 4653539, 2068226, -375427, 7296301, 6297672, 4452676, 4240223, 4555759
1659375614, 676457, 582, 0, 0, 4646803, 2053299, -380374, 7293339, 6296352, 4427769, 4239426, 4540109
1659375614, 678457, 582, 0, 0, 4637370, 2030163, -387329, 7289496, 6294258, 4393771, 4236794, 4520214
1659375614, 680457, 582, 0, 0, 4625851, 2001056, -395999, 7285239, 6291384, 4353019, 4232851, 4497126
1659375614, 682457, 582, 0, 0, 4615946, 1975540, -403303, 7281589, 6288759, 4319606, 4228956, 4478904
1659375614, 684457, 582, 0, 0, 4613393, 1967613, -405267, 7280674, 6287937, 4312515, 4227089, 4476141
1659375614, 686457, 582, 0, 0, 4615386, 1971990, -403794, 7281276, 6288274, 4322103, 4227251, 4482646
1659375614, 688457, 582, 0, 0, 4622583, 1989668, -398462, 7283711, 6290018, 4349655, 4229377, 4499117
1659375614, 690457, 582, 0, 0, 4637945, 2026650, -387629, 7290023, 6293852, 4403522, 4233796, 4530014
1659375614, 692457, 582, 0, 0, 4651453, 2060316, -378329, 7295829, 6297481, 4448773, 4238626, 4554572
1659375614, 694457, 582, 0, 0, 4653658, 2067700, -377056, 7296801, 6298328, 4454530, 4240816, 4555911
1659375614, 696457, 582, 0, 0, 4647024, 2053012, -381962, 7293818, 6297024, 4429941, 4240042, 4540375
1659375614, 698457, 582, 0, 0, 4637707, 2030003, -388895, 7290021, 6294991, 4396078, 4237454, 4520492
1659375614, 700378, 583, 0, 0, 4626300, 2001050, -397468, 7285639, 6292239, 4355514, 4233584, 4497497
1659375614, 702378, 583, 0, 0, 4616366, 1975363, -404798, 7281591, 6289676, 4321807, 4229713, 4479128
1659375614, 704378, 583, 0, 0, 4613762, 1967238, -406807, 7280678, 6288863, 4314408, 4227829, 4476206
1659375614, 706378, 583, 0, 0, 4615682, 1971383, -405434, 7281278, 6289179, 4323702, 4227939, 4482534
1659375614, 708378, 583, 0, 0, 4622742, 1988748, -400238, 7283771, 6290854, 4350867, 4230019, 4498739
1659375614, 710378, 583, 0, 0, 4638006, 2025493, -389451, 7290070, 6294659, 4404496, 4234420, 4529501
1659375614, 712378, 583, 0, 0, 4651646, 2059505, -380032, 7295848, 6298328, 4450341, 4239281, 4554423
1659375614, 714378, 583, 0, 0, 4654089, 2067449, -378539, 7296813, 6299274, 4456857, 4241566, 4556200
1659375614, 716378, 583, 0, 0, 4647553, 2053023, -383386, 7293916, 6297973, 4432626, 4240829, 4540855
1659375614, 718378, 583, 0, 0, 4638181, 2030035, -390343, 7290180, 6295859, 4398770, 4238192, 4520964
1659375614, 720378, 583, 0, 0, 4626776, 2001159, -398912, 7285884, 6293037, 4358263, 4234288, 4497970
1659375614, 722378, 583, 0, 0, 4616679, 1975179, -406345, 7281918, 6290399, 4324079, 4230379, 4479295
1659375614, 724378, 583, 0, 0, 4613996, 1966820, -408421, 7280861, 6289633, 4316359, 4228531, 4476209
1659375614, 726378, 583, 0, 0, 4615888, 1970828, -407029, 7281296, 6289969, 4325484, 4228652, 4482471
1659375614, 728378, 583, 0, 0, 4622871, 1987906, -401887, 7283799, 6291644, 4352270, 4230708, 4498511
1659375614, 730378, 583, 0, 0, 4638013, 2024334, -391212, 7290147, 6295398, 4405464, 4235051, 4529061
1659375614, 732330, 584, 0, 0, 4651864, 2058762, -381648, 7296042, 6299154, 4451901, 4239933, 4554390
1659375614, 734330, 584, 0, 0, 4654483, 2067135, -380039, 7297015, 6300162, 4459045, 4242255, 4556558
1659375614, 736330, 584, 0, 0, 4648020, 2052962, -384811, 7294127, 6298879, 4435123, 4241568, 4541358
1659375614, 738330, 584, 0, 0, 4638628, 2030061, -391769, 7290411, 6296768, 4401366, 4238978, 4521469
1659375614, 740330, 584, 0, 0, 4627304, 2001369, -400297, 7286156, 6294025, 4361093, 4235166, 4498583
1659375614, 742330, 584, 0, 0, 4617175, 1975212, -407752, 7281954, 6291443, 4326584, 4231349, 4479763
1659375614, 744330, 584, 0, 0, 4614356, 1966606, -409865, 7280786, 6290619, 4318496, 4229466, 4476485
1659375614, 746330, 584, 0, 0, 4616126, 1970416, -408556, 7281294, 6290908, 4327361, 4229539, 4482621
1659375614, 748330, 584, 0, 0, 4622873, 1987114, -403602, 7283784, 6292460, 4353621, 4231456, 4498356
1659375614, 750330, 584, 0, 0, 4637853, 2023160, -393036, 7290125, 6296181, 4406307, 4235745, 4528664
1659375614, 752330, 584, 0, 0, 4651908, 2057912, -383341, 7296027, 6299998, 4453298, 4240684, 4554353
1659375614, 754330, 584, 0, 0, 4654783, 2066813, -381572, 7297159, 6301068, 4461149, 4243063, 4556958
1659375614, 756330, 584, 0, 0, 4648466, 2052959, -386289, 7294419, 6299839, 4437599, 4242399, 4541988
1659375614, 758330, 584, 0, 0, 4639108, 2030128, -393221, 7290631, 6297744, 4403879, 4239836, 4522110
1659375614, 760330, 584, 0, 0, 4627774, 2001453, -401726, 7286235, 6294974, 4363641, 4236053, 4499236
1659375614, 762330, 584, 0, 0, 4617570, 1975109, -409186, 7281868, 6292404, 4328835, 4232284, 4480225
1659375614, 764251, 585, 0, 0, 4614620, 1966213, -411382, 7280651, 6291521, 4320383, 4230366, 4476727
1659375614, 766251, 585, 0, 0, 4616334, 1969836, -410118, 7281046, 6291797, 4329001, 4230418, 4482770
1659375614, 768251, 585, 0, 0, 4623106, 1986378, -405133, 7283474, 6293422, 4354976, 4232392, 4498428
